request_url,cache_file,http_status,retrieved_at,content_hash,content_type
https://bmppd.org/bmppd_result/?q=Azadirachta+indica,695dc47128806b134dc59fcf.html,200,2026-09-22T15:07:59.795675+00:00,2ad39e3a9cff130d77ba53dd22bc5fc75a1627fdfeab2db5a3c82134fc4be465,text/html; charset=utf-8
